38 4 0 4.48569
39 4 0 4.48336
40 4 0 4.48111
41 4 0 4.47898
42 4 0 4.477
43 4 0 4.47519
44 4 0 4.4736
45 4 0 4.47222
46 4 0 4.47109
47 4 0 4.47022
48 4 0 4.46961
49 4 0 4.46928
0 5 0 4.47031
1 5 0 4.47055
2 5 0 4.47107
3 5 0 4.47186
4 5 0 4.47291
5 5 0 4.4742
6 5 0 4.47572
7 5 0 4.47745
8 5 0 4.47936
9 5 0 4.48144
10 5 0 4.48364
11 5 0 4.48594
12 5 0 4.4883
13 5 0 4.49069
14 5 0 4.49307
15 5 0 4.4954
16 5 0 4.49764
17 5 0 4.49976
18 5 0 4.50171
19 5 0 4.50347
20 5 0 4.50501
21 5 0 4.50628
22 5 0 4.50728
23 5 0 4.50797
24 5 0 4.50835
25 5 0 4.50841
26 5 0 4.50815
27 5 0 4.50757
28 5 0 4.50668
29 5 0 4.5055
30 5 0 4.50405
31 5 0 4.50236
32 5 0 4.50046
33 5 0 4.49839
34 5 0 4.49617
35 5 0 4.49385
36 5 0 4.49147
37 5 0 4.48907
38 5 0 4.48668
39 5 0 4.48435
40 5 0 4.4821
41 5 0 4.47998
42 5 0 4.478
43 5 0 4.47621
44 5 0 4.47462
45 5 0 4.47325
46 5 0 4.47213
47 5 0 4.47127
48 5 0 4.47067
49 5 0 4.47035
0 6 0 4.47165
1 6 0 4.4719
2 6 0 4.47243
3 6 0 4.47323
4 6 0 4.47428
5 6 0 4.47559
6 6 0 4.47712
7 6 0 4.47885
8 6 0 4.48077
9 6 0 4.48285
10 6 0 4.48506
11 6 0 4.48736
12 6 0 4.48972
13 6 0 4.4921
14 6 0 4.49448
15 6 0 4.4968
16 6 0 4.49903
17 6 0 4.50114
18 6 0 4.50309
19 6 0 4.50484
20 6 0 4.50636
21 6 0 4.50762
22 6 0 4.5086
23 6 0 4.50928
24 6 0 4.50965
25 6 0 4.50969
26 6 0 4.50942
27 6 0 4.50882
28 6 0 4.50793
29 6 0 4.50674
30 6 0 4.50528
31 6 0 4.50359
32 6 0 4.50168
33 6 0 4.4996
34 6 0 4.49738
35 6 0 4.49507
36 6 0 4.49269
37 6 0 4.49029
38 6 0 4.4879
39 6 0 4.48557
40 6 0 4.48333
41 6 0 4.48122
42 6 0 4.47925
43 6 0 4.47747
44 6 0 4.47588
45 6 0 4.47453
46 6 0 4.47342
47 6 0 4.47257
48 6 0 4.47198
49 6 0 4.47167
0 7 0 4.47321
1 7 0 4.47348
2 7 0 4.47402
3 7 0 4.47483
4 7 0 4.47589
5 7 0 4.47721
6 7 0 4.47874
7 7 0 4.48049
8 7 0 4.48241
9 7 0 4.48449
10 7 0 4.4867
11 7 0 4.489
12 7 0 4.49135
13 7 0 4.49373
14 7 0 4.4961
15 7 0 4.49842
16 7 0 4.50064
17 7 0 4.50274
18 7 0 4.50467
19 7 0 4.50641
20 7 0 4.50791
21 7 0 4.50916
22 7 0 4.51012
23 7 0 4.51079
24 7 0 4.51114
25 7 0 4.51117
26 7 0 4.51088
27 7 0 4.51028
28 7 0 4.50937
29 7 0 4.50817
30 7 0 4.50671
31 7 0 4.50501
32 7 0 4.5031
33 7 0 4.50102
34 7 0 4.4988
35 7 0 4.49649
36 7 0 4.49411
37 7 0 4.49172
38 7 0 4.48934
39 7 0 4.48702
40 7 0 4.48478
41 7 0 4.48267
42 7 0 4.48072
43 7 0 4.47895
44 7 0 4.47738
45 7 0 4.47603
46 7 0 4.47494
47 7 0 4.4741
48 7 0 4.47352
49 7 0 4.47323
0 8 0 4.47499
1 8 0 4.47527
2 8 0 4.47582
3 8 0 4.47664
4 8 0 4.47772
5 8 0 4.47903
6 8 0 4.48058
7 8 0 4.48233
8 8 0 4.48425
9 8 0 4.48634
10 8 0 4.48854
11 8 0 4.49084
12 8 0 4.49319
13 8 0 4.49556
14 8 0 4.49792
15 8 0 4.50023
16 8 0 4.50244
17 8 0 4.50452
18 8 0 4.50644
19 8 0 4.50816
20 8 0 4.50965
21 8 0 4.51088
22 8 0 4.51182
23 8 0 4.51247
24 8 0 4.51281
25 8 0 4.51283
26 8 0 4.51252
27 8 0 4.51191
28 8 0 4.51099
29 8 0 4.50978
30 8 0 4.50831
31 8 0 4.50661
32 8 0 4.5047
33 8 0 4.50262
34 8 0 4.5004
35 8 0 4.49809
36 8 0 4.49572
37 8 0 4.49333
38 8 0 4.49096
39 8 0 4.48865
40 8 0 4.48643
41 8 0 4.48433
42 8 0 4.48239
43 8 0 4.48063
44 8 0 4.47907
45 8 0 4.47775
46 8 0 4.47666
47 8 0 4.47583
48 8 0 4.47528
49 8 0 4.475
0 9 0 4.47696
1 9 0 4.47725
2 9 0 4.47781
3 9 0 4.47864
4 9 0 4.47972
5 9 0 4.48105
6 9 0 4.4826
7 9 0 4.48435
8 9 0 4.48628
9 9 0 4.48836
10 9 0 4.49056
11 9 0 4.49285
12 9 0 4.4952
13 9 0 4.49756
14 9 0 4.49991
15 9 0 4.5022
16 9 0 4.5044
17 9 0 4.50647
18 9 0 4.50837
19 9 0 4.51007
20 9 0 4.51154
21 9 0 4.51275
22 9 0 4.51368
23 9 0 4.51431
24 9 0 4.51463
25 9 0 4.51463
26 9 0 4.51432
27 9 0 4.51369
28 9 0 4.51276
29 9 0 4.51155
30 9 0 4.51008
31 9 0 4.50837
32 9 0 4.50646
33 9 0 4.50438
34 9 0 4.50217
35 9 0 4.49986
36 9 0 4.4975
37 9 0 4.49512
38 9 0 4.49276
39 9 0 4.49046
40 9 0 4.48825
41 9 0 4.48617
42 9 0 4.48424
43 9 0 4.4825
44 9 0 4.48096
45 9 0 4.47964
46 9 0 4.47857
47 9 0 4.47776
48 9 0 4.47722
49 9 0 4.47695
0 10 0 4.47908
1 10 0 4.47938
2 10 0 4.47996
3 10 0 4.48079
4 10 0 4.48189
5 10 0 4.48322
6 10 0 4.48477
7 10 0 4.48652
8 10 0 4.48845
9 10 0 4.49053
10 10 0 4.49273
11 10 0 4.49501
12 10 0 4.49735
13 10 0 4.49971
14 10 0 4.50204
15 10 0 4.50432
16 10 0 4.5065
17 10 0 4.50855
18 10 0 4.51043
19 10 0 4.51211
20 10 0 4.51356
21 10 0 4.51475
22 10 0 4.51566
23 10 0 4.51628
24 10 0 4.51658
25 10 0 4.51657
26 10 0 4.51624
27 10 0 4.5156
28 10 0 4.51466
29 10 0 4.51344
30 10 0 4.51197
31 10 0 4.51026
32 10 0 4.50835
33 10 0 4.50627
34 10 0 4.50407
35 10 0 4.50177
36 10 0 4.49942
37 10 0 4.49705
38 10 0 4.49471
39 10 0 4.49242
40 10 0 4.49023
41 10 0 4.48816
42 10 0 4.48625
43 10 0 4.48452
44 10 0 4.48299
45 10 0 4.48169
46 10 0 4.48064
47 10 0 4.47984
48 10 0 4.47932
49 10 0 4.47906
0 11 0 4.48134
1 11 0 4.48165
2 11 0 4.48223
3 11 0 4.48308
4 11 0 4.48418
5 11 0 4.48551
6 11 0 4.48707
7 11 0 4.48882
8 11 0 4.49075
9 11 0 4.49283
10 11 0 4.49502
11 11 0 4.49729
12 11 0 4.49962
13 11 0 4.50196
14 11 0 4.50428
15 11 0 4.50654
16 11 0 4.5087
17 11 0 4.51073
18 11 0 4.51259
19 11 0 4.51426
20 11 0 4.51568
21 11 0 4.51686
22 11 0 4.51775
23 11 0 4.51834
24 11 0 4.51863
25 11 0 4.5186
26 11 0 4.51826
27 11 0 4.51761
28 11 0 4.51666
29 11 0 4.51544
30 11 0 4.51396
31 11 0 4.51225
32 11 0 4.51035
33 11 0 4.50828
34 11 0 4.50608
35 11 0 4.5038
36 11 0 4.50146
37 11 0 4.4991
38 11 0 4.49677
39 11 0 4.4945
40 11 0 4.49233
41 11 0 4.49027
42 11 0 4.48838
43 11 0 4.48667
44 11 0 4.48516
45 11 0 4.48388
46 11 0 4.48284
47 11 0 4.48206
48 11 0 4.48154
49 11 0 4.4813
0 12 0 4.48369
1 12 0 4.48402
2 12 0 4.48461
3 12 0 4.48546
4 12 0 4.48656
5 12 0 4.4879
6 12 0 4.48946
7 12 0 4.49121
8 12 0 4.49314
9 12 0 4.4952
10 12 0 4.49739
11 12 0 4.49965
12 12 0 4.50197
13 12 0 4.50429
14 12 0 4.5066
15 12 0 4.50884
16 12 0 4.51098
17 12 0 4.51299
18 12 0 4.51483
19 12 0 4.51647
20 12 0 4.51788
21 12 0 4.51902
22 12 0 4.5199
23 12 0 4.52047
24 12 0 4.52074
25 12 0 4.5207
26 12 0 4.52035
27 12 0 4.51969
28 12 0 4.51873
29 12 0 4.51751
30 12 0 4.51603
31 12 0 4.51432
32 12 0 4.51242
33 12 0 4.51036
34 12 0 4.50818
35 12 0 4.5059
36 12 0 4.50358
37 12 0 4.50124
38 12 0 4.49893
39 12 0 4.49667
40 12 0 4.49451
41 12 0 4.49248
42 12 0 4.49061
43 12 0 4.48891
44 12 0 4.48742
45 12 0 4.48616
46 12 0 4.48514
47 12 0 4.48437
48 12 0 4.48387
49 12 0 4.48365
0 13 0 4.48611
1 13 0 4.48644
2 13 0 4.48704
3 13 0 4.4879
4 13 0 4.48901
5 13 0 4.49035
6 13 0 4.4919
7 13 0 4.49365
8 13 0 4.49557
9 13 0 4.49763
10 13 0 4.49981
11 13 0 4.50206
12 13 0 4.50436
13 13 0 4.50667
14 13 0 4.50895
15 13 0 4.51117
16 13 0 4.5133
17 13 0 4.51528
18 13 0 4.5171
19 13 0 4.51871
20 13 0 4.5201
21 13 0 4.52123
22 13 0 4.52208
23 13 0 4.52264
24 13 0 4.52289
25 13 0 4.52283
26 13 0 4.52247
27 13 0 4.5218
28 13 0 4.52084
29 13 0 4.51962
30 13 0 4.51814
31 13 0 4.51644
32 13 0 4.51454
33 13 0 4.51249
34 13 0 4.51032
35 13 0 4.50806
36 13 0 4.50575
37 13 0 4.50343
38 13 0 4.50113
39 13 0 4.4989
40 13 0 4.49676
41 13 0 4.49475
42 13 0 4.49289
43 13 0 4.49122
44 13 0 4.48975
45 13 0 4.4885
46 13 0 4.4875
47 13 0 4.48675
48 13 0 4.48626
49 13 0 4.48605
0 14 0 4.48855
1 14 0 4.48889
2 14 0 4.4895
3 14 0 4.49036
4 14 0 4.49147
5 14 0 4.49281
6 14 0 4.49437
7 14 0 4.49611
8 14 0 4.49802
9 14 0 4.50007
10 14 0 4.50223
11 14 0 4.50447
12 14 0 4.50676
13 14 0 4.50905
14 14 0 4.51131
15 14 0 4.51351
16 14 0 4.51561
17 14 0 4.51757
18 14 0 4.51937
19 14 0 4.52096
20 14 0 4.52232
21 14 0 4.52343
22 14 0 4.52426
23 14 0 4.5248
24 14 0 4.52504
25 14 0 4.52497
26 14 0 4.52459
27 14 0 4.52392
28 14 0 4.52296
29 14 0 4.52173
30 14 0 4.52026
31 14 0 4.51856
32 14 0 4.51668
33 14 0 4.51464
34 14 0 4.51248
35 14 0 4.51023
36 14 0 4.50794
37 14 0 4.50564
38 14 0 4.50337
39 14 0 4.50116
40 14 0 4.49904
41 14 0 4.49705
42 14 0 4.49521
43 14 0 4.49355
44 14 0 4.4921
45 14 0 4.49088
46 14 0 4.48989
47 14 0 4.48915
48 14 0 4.48868
49 14 0 4.48848
0 15 0 4.49098
1 15 0 4.49133
2 15 0 4.49194
3 15 0 4.49281
4 15 0 4.49392
5 15 0 4.49526
6 15 0 4.49681
7 15 0 4.49854
8 15 0 4.50045
9 15 0 4.50249
10 15 0 4.50463
11 15 0 4.50686
12 15 0 4.50912
13 15 0 4.51139
14 15 0 4.51364
15 15 0 4.51581
16 15 0 4.51789
17 15 0 4.51983
18 15 0 4.5216
19 15 0 4.52317
20 15 0 4.52451
21 15 0 4.52559
22 15 0 4.5264
23 15 0 4.52693
24 15 0 4.52715
25 15 0 4.52707
26 15 0 4.52668
27 15 0 4.52601
28 15 0 4.52504
29 15 0 4.52382
30 15 0 4.52235
31 15 0 4.52066
32 15 0 4.51879
33 15 0 4.51677
34 15 0 4.51462
35 15 0 4.5124
36 15 0 4.51012
37 15 0 4.50784
38 15 0 4.50559
39 15 0 4.5034
40 15 0 4.5013
41 15 0 4.49933
42 15 0 4.49752
43 15 0 4.49588
44 15 0 4.49445
45 15 0 4.49324
46 15 0 4.49227
47 15 0 4.49155
48 15 0 4.49109
49 15 0 4.4909
0 16 0 4.49336
1 16 0 4.49372
2 16 0 4.49433
3 16 0 4.4952
4 16 0 4.49631
5 16 0 4.49764
6 16 0 4.49919
7 16 0 4.50091
8 16 0 4.50281
9 16 0 4.50483
10 16 0 4.50696
11 16 0 4.50917
12 16 0 4.51142
13 16 0 4.51367
14 16 0 4.51589
15 16 0 4.51804
16 16 0 4.52009
17 16 0 4.52201
18 16 0 4.52375
19 16 0 4.5253
20 16 0 4.52661
21 16 0 4.52768
22 16 0 4.52847
23 16 0 4.52898
24 16 0 4.52919
25 16 0 4.5291
26 16 0 4.52871
27 16 0 4.52803
28 16 0 4.52707
29 16 0 4.52584
30 16 0 4.52438
31 16 0 4.52271
32 16 0 4.52085
33 16 0 4.51884
34 16 0 4.51671
35 16 0 4.51451
36 16 0 4.51226
37 16 0 4.51
38 16 0 4.50777
39 16 0 4.5056
40 16 0 4.50353
41 16 0 4.50158
42 16 0 4.49978
43 16 0 4.49817
44 16 0 4.49675
45 16 0 4.49556
46 16 0 4.49461
47 16 0 4.4939
48 16 0 4.49346
49 16 0 4.49328
0 17 0 4.49565
1 17 0 4.49601
2 17 0 4.49662
3 17 0 4.49749
4 17 0 4.4986
5 17 0 4.49993
6 17 0 4.50146
7 17 0 4.50318
8 17 0 4.50506
9 17 0 4.50707
10 17 0 4.50919
11 17 0 4.51137
12 17 0 4.5136
13 17 0 4.51583
14 17 0 4.51802
15 17 0 4.52015
16 17 0 4.52218
17 17 0 4.52407
18 17 0 4.52579
19 17 0 4.52732
20 17 0 4.52861
21 17 0 4.52966
22 17 0 4.53043
23 17 0 4.53092
24 17 0 4.53112
25 17 0 4.53103
26 17 0 4.53063
27 17 0 4.52995
28 17 0 4.52899
29 17 0 4.52778
30 17 0 4.52632
31 17 0 4.52466
32 17 0 4.52282
33 17 0 4.52083
34 17 0 4.51872
35 17 0 4.51653
36 17 0 4.51431
37 17 0 4.51207
38 17 0 4.50986
39 17 0 4.50772
40 17 0 4.50566
41 17 0 4.50374
42 17 0 4.50196
43 17 0 4.50037
44 17 0 4.49897
45 17 0 4.4978
46 17 0 4.49686
47 17 0 4.49616
48 17 0 4.49573
49 17 0 4.49556
0 18 0 4.49781
1 18 0 4.49817
2 18 0 4.49879
3 18 0 4.49965
4 18 0 4.50075
5 18 0 4.50207
6 18 0 4.5036
7 18 0 4.50531
8 18 0 4.50717
9 18 0 4.50916
10 18 0 4.51126
11 18 0 4.51343
12 18 0 4.51563
13 18 0 4.51784
14 18 0 4.52001
15 18 0 4.52212
16 18 0 4.52412
17 18 0 4.52599
18 18 0 4.52768
19 18 0 4.52918
20 18 0 4.53046
21 18 0 4.53149
22 18 0 4.53225
23 18 0 4.53273
24 18 0 4.53292
25 18 0 4.53282
26 18 0 4.53242
27 18 0 4.53174
28 18 0 4.53079
29 18 0 4.52958
30 18 0 4.52814
31 18 0 4.52649
32 18 0 4.52466
33 18 0 4.52269
34 18 0 4.52061
35 18 0 4.51844
36 18 0 4.51624
37 18 0 4.51402
38 18 0 4.51184
39 18 0 4.50972
40 18 0 4.50769
41 18 0 4.50578
42 18 0 4.50403
43 18 0 4.50245
44 18 0 4.50107
45 18 0 4.49991
46 18 0 4.49898
47 18 0 4.4983
48 18 0 4.49788
49 18 0 4.49771
0 19 0 4.4998
1 19 0 4.50016
2 19 0 4.50078
3 19 0 4.50164
4 19 0 4.50273
5 19 0 4.50404
6 19 0 4.50556
7 19 0 4.50725
8 19 0 4.5091
9 19 0 4.51107
10 19 0 4.51315
11 19 0 4.5153
12 19 0 4.51748
13 19 0 4.51966
14 19 0 4.52181
15 19 0 4.52389
16 19 0 4.52587
17 19 0 4.52771
18 19 0 4.52939
19 19 0 4.53087
20 19 0 4.53213
21 19 0 4.53314
22 19 0 4.53389
23 19 0 4.53436
24 19 0 4.53454
25 19 0 4.53444
26 19 0 4.53404
27 19 0 4.53337
28 19 0 4.53242
29 19 0 4.53122
30 19 0 4.5298
31 19 0 4.52816
32 19 0 4.52636
33 19 0 4.5244
34 19 0 4.52234
35 19 0 4.5202
36 19 0 4.51802
37 19 0 4.51583
38 19 0 4.51367
39 19 0 4.51157
40 19 0 4.50956
41 19 0 4.50767
42 19 0 4.50594
43 19 0 4.50438
44 19 0 4.50302
45 19 0 4.50187
46 19 0 4.50095
47 19 0 4.50028
48 19 0 4.49986
49 19 0 4.4997
0 20 0 4.5016
1 20 0 4.50195
2 20 0 4.50256
3 20 0 4.50342
4 20 0 4.5045
5 20 0 4.5058
6 20 0 4.5073
7 20 0 4.50898
8 20 0 4.51081
9 20 0 4.51277
10 20 0 4.51482
11 20 0 4.51695
12 20 0 4.5191
13 20 0 4.52126
14 20 0 4.52339
15 20 0 4.52545
16 20 0 4.5274
17 20 0 4.52923
18 20 0 4.53088
19 20 0 4.53235
20 20 0 4.53359
21 20 0 4.53459
22 20 0 4.53533
23 20 0 4.53579
24 20 0 4.53597
25 20 0 4.53586
26 20 0 4.53547
27 20 0 4.5348
28 20 0 4.53386
29 20 0 4.53268
30 20 0 4.53127
31 20 0 4.52965
32 20 0 4.52786
33 20 0 4.52593
34 20 0 4.52389
35 20 0 4.52177
36 20 0 4.51961
37 20 0 4.51745
38 20 0 4.51531
39 20 0 4.51323
40 20 0 4.51124
41 20 0 4.50938
42 20 0 4.50766
43 20 0 4.50612
44 20 0 4.50477
45 20 0 4.50363
46 20 0 4.50273
47 20 0 4.50207
48 20 0 4.50165
49 20 0 4.50149
0 21 0 4.50315
1 21 0 4.50351
2 21 0 4.50411
3 21 0 4.50495
4 21 0 4.50603
5 21 0 4.50731
6 21 0 4.5088
7 21 0 4.51046
8 21 0 4.51227
9 21 0 4.51421
10 21 0 4.51624
11 21 0 4.51835
12 21 0 4.52048
13 21 0 4.52262
14 21 0 4.52472
15 21 0 4.52676
16 21 0 4.52869
17 21 0 4.5305
18 21 0 4.53214
19 21 0 4.53358
20 21 0 4.53481
21 21 0 4.5358
22 21 0 4.53653
23 21 0 4.53699
24 21 0 4.53717
25 21 0 4.53706
26 21 0 4.53668
27 21 0 4.53601
28 21 0 4.53509
29 21 0 4.53392
30 21 0 4.53253
31 21 0 4.53093
32 21 0 4.52916
33 21 0 4.52725
34 21 0 4.52523
35 21 0 4.52314
36 21 0 4.521
37 21 0 4.51886
38 21 0 4.51674
39 21 0 4.51468
40 21 0 4.51272
41 21 0 4.51087
42 21 0 4.50917
43 21 0 4.50764
44 21 0 4.5063
45 21 0 4.50518
46 21 0 4.50428
47 21 0 4.50362
48 21 0 4.50321
49 21 0 4.50305
0 22 0 4.50444
1 22 0 4.50479
2 22 0 4.50539
3 22 0 4.50622
4 22 0 4.50728
5 22 0 4.50855
6 22 0 4.51002
7 22 0 4.51167
8 22 0 4.51346
9 22 0 4.51538
10 22 0 4.51739
11 22 0 4.51947
12 22 0 4.52158
13 22 0 4.5237
14 22 0 4.52578
15 22 0 4.52779
16 22 0 4.52971
17 22 0 4.5315
18 22 0 4.53312
19 22 0 4.53455
20 22 0 4.53577
21 22 0 4.53675
22 22 0 4.53748
23 22 0 4.53794
24 22 0 4.53812
25 22 0 4.53802
26 22 0 4.53764
27 22 0 4.53699
28 22 0 4.53608
29 22 0 4.53493
30 22 0 4.53355
31 22 0 4.53197
32 22 0 4.53023
33 22 0 4.52834
34 22 0 4.52634
35 22 0 4.52427
36 22 0 4.52215
37 22 0 4.52003
38 22 0 4.51793
39 22 0 4.5159
40 22 0 4.51395
41 22 0 4.51211
42 22 0 4.51043
43 22 0 4.50891
44 22 0 4.50758
45 22 0 4.50646
46 22 0 4.50557
47 22 0 4.50492
48 22 0 4.50451
49 22 0 4.50435
0 23 0 4.50545
1 23 0 4.50579
2 23 0 4.50637
3 23 0 4.50719
4 23 0 4.50824
5 23 0 4.5095
6 23 0 4.51095
7 23 0 4.51257
8 23 0 4.51435
9 23 0 4.51624
10 23 0 4.51824
11 23 0 4.52029
12 23 0 4.52239
13 23 0 4.52448
14 23 0 4.52654
15 23 0 4.52854
16 23 0 4.53044
17 23 0 4.53221
18 23 0 4.53382
19 23 0 4.53525
20 23 0 4.53646
21 23 0 4.53743
22 23 0 4.53816
23 23 0 4.53862
24 23 0 4.5388
25 23 0 4.53871
26 23 0 4.53834
27 23 0 4.53771
28 23 0 4.53681
29 23 0 4.53568
30 23 0 4.53432
31 23 0 4.53276
32 23 0 4.53104
33 23 0 4.52917
34 23 0 4.52719
35 23 0 4.52514
36 23 0 4.52305
37 23 0 4.52095
38 23 0 4.51887
39 23 0 4.51685
40 23 0 4.51491
41 23 0 4.51309
42 23 0 4.51142
43 23 0 4.50991
44 23 0 4.50859
45 23 0 4.50748
46 23 0 4.50659
47 23 0 4.50593
48 23 0 4.50552
49 23 0 4.50536
0 24 0 4.50614
1 24 0 4.50647
2 24 0 4.50704
3 24 0 4.50785
4 24 0 4.50888
5 24 0 4.51013
6 24 0 4.51156
7 24 0 4.51316
8 24 0 4.51492
9 24 0 4.5168
10 24 0 4.51877
11 24 0 4.52081
12 24 0 4.52288
13 24 0 4.52495
14 24 0 4.527
15 24 0 4.52898
16 24 0 4.53087
17 24 0 4.53263
18 24 0 4.53423
19 24 0 4.53564
20 24 0 4.53685
21 24 0 4.53782
22 24 0 4.53855
23 24 0 4.53901
24 24 0 4.53921
25 24 0 4.53913
26 24 0 4.53877
27 24 0 4.53815
28 24 0 4.53727
29 24 0 4.53615
30 24 0 4.53482
31 24 0 4.53328
32 24 0 4.53158
33 24 0 4.52973
34 24 0 4.52778
35 24 0 4.52574
36 24 0 4.52367
37 24 0 4.52158
38 24 0 4.51952
39 24 0 4.51751
40 24 0 4.51559
41 24 0 4.51378
42 24 0 4.51212
43 24 0 4.51062
44 24 0 4.5093
45 24 0 4.50819
46 24 0 4.5073
47 24 0 4.50665
48 24 0 4.50623
49 24 0 4.50606
0 25 0 4.50652
1 25 0 4.50683
2 25 0 4.50739
3 25 0 4.50819
4 25 0 4.5092
5 25 0 4.51043
6 25 0 4.51184
7 25 0 4.51343
8 25 0 4.51516
9 25 0 4.51702
10 25 0 4.51898
11 25 0 4.52099
12 25 0 4.52305
13 25 0 4.52511
14 25 0 4.52714
15 25 0 4.52911
16 25 0 4.53098
17 25 0 4.53273
18 25 0 4.53433
19 25 0 4.53574
20 25 0 4.53695
21 25 0 4.53792
22 25 0 4.53866
