17 44 0 
17 57 0 
17 61 0 
17 62 0 
17 63 0 
17 73 0 
17 80 0 
17 95 0 
17 97 0 
18 4 0 
18 10 0 
18 11 0 
18 16 0 
18 17 0 
18 30 0 
18 41 0 
18 43 0 
18 44 0 
18 45 0 
18 57 0 
18 60 0 
18 62 0 
18 63 0 
18 72 0 
18 74 0 
18 80 0 
18 81 0 
18 89 0 
18 90 0 
18 91 0 
18 95 0 
18 97 0 
19 5 0 
19 9 0 
19 10 0 
19 12 0 
19 13 0 
19 14 0 
19 15 0 
19 16 0 
19 18 0 
19 19 0 
19 31 0 
19 32 0 
19 40 0 
19 41 0 
19 42 0 
19 43 0 
19 46 0 
19 48 0 
19 49 0 
19 58 0 
19 59 0 
19 60 0 
19 61 0 
19 62 0 
19 63 0 
19 72 0 
19 74 0 
19 80 0 
19 81 0 
19 83 0 
19 85 0 
19 87 0 
19 88 0 
19 92 0 
19 93 0 
19 95 0 
19 97 0 
20 4 0 
20 5 0 
20 6 0 
20 10 0 
20 11 0 
20 12 0 
20 13 0 
20 14 0 
20 16 0 
20 17 0 
20 18 0 
20 19 0 
20 20 0 
20 21 0 
20 31 0 
20 32 0 
20 41 0 
20 44 0 
20 47 0 
20 48 0 
20 49 0 
20 60 0 
20 61 0 
20 63 0 
20 73 0 
20 74 0 
20 78 0 
20 79 0 
20 80 0 
20 81 0 
20 82 0 
20 83 0 
20 84 0 
20 86 0 
20 92 0 
20 93 0 
20 94 0 
20 95 0 
20 96 0 
21 1 0 
21 2 0 
21 3 0 
21 4 0 
21 5 0 
21 6 0 
21 11 0 
21 19 0 
21 20 0 
21 21 0 
21 22 0 
21 31 0 
21 41 0 
21 45 0 
21 47 0 
21 59 0 
21 61 0 
21 63 0 
21 73 0 
21 77 0 
21 81 0 
21 91 0 
21 92 0 
21 95 0 
22 0 0 
22 3 0 
22 4 0 
22 6 0 
22 12 0 
22 13 0 
22 16 0 
22 17 0 
22 21 0 
22 22 0 
22 23 0 
22 24 0 
22 25 0 
22 26 0 
22 32 0 
22 41 0 
22 42 0 
22 44 0 
22 45 0 
22 46 0 
22 47 0 
22 57 0 
22 58 0 
22 59 0 
22 60 0 
22 62 0 
22 74 0 
22 75 0 
22 76 0 
22 77 0 
22 81 0 
22 82 0 
22 91 0 
22 92 0 
22 95 0 
23 0 0 
23 7 0 
23 13 0 
23 15 0 
23 17 0 
23 18 0 
23 19 0 
23 20 0 
23 21 0 
23 22 0 
23 25 0 
23 26 0 
23 28 0 
23 32 0 
23 42 0 
23 43 0 
23 44 0 
23 46 0 
23 47 0 
23 58 0 
23 59 0 
23 60 0 
23 61 0 
23 62 0 
23 73 0 
23 76 0 
23 77 0 
23 81 0 
23 92 0 
23 95 0 
24 0 0 
24 8 0 
24 13 0 
24 15 0 
24 18 0 
24 19 0 
24 20 0 
24 21 0 
24 23 0 
24 25 0 
24 27 0 
24 29 0 
24 31 0 
24 43 0 
24 45 0 
24 46 0 
24 58 0 
24 59 0 
24 63 0 
24 67 0 
24 70 0 
24 72 0 
24 77 0 
24 78 0 
24 80 0 
24 92 0 
24 93 0 
24 94 0 
24 95 0 
25 0 0 
25 9 0 
25 14 0 
25 21 0 
25 22 0 
25 23 0 
25 24 0 
25 30 0 
25 31 0 
25 44 0 
25 45 0 
25 59 0 
25 60 0 
25 63 0 
25 65 0 
25 66 0 
25 68 0 
25 69 0 
25 71 0 
25 77 0 
25 80 0 
25 87 0 
25 88 0 
25 89 0 
25 91 0 
25 92 0 
25 93 0 
25 94 0 
26 0 0 
26 10 0 
26 14 0 
26 21 0 
26 22 0 
26 23 0 
26 24 0 
26 45 0 
26 58 0 
26 61 0 
26 62 0 
26 63 0 
26 64 0 
26 65 0 
26 77 0 
26 78 0 
26 80 0 
26 81 0 
26 82 0 
26 85 0 
26 86 0 
26 87 0 
26 88 0 
26 89 0 
26 91 0 
26 92 0 
26 100 0 
27 0 0 
27 10 0 
27 11 0 
27 12 0 
27 13 0 
27 14 0 
27 15 0 
27 16 0 
27 17 0 
27 18 0 
27 19 0 
27 20 0 
27 21 0 
27 22 0 
27 23 0 
27 24 0 
27 25 0 
27 26 0 
27 27 0 
27 37 0 
27 38 0 
27 39 0 
27 40 0 
27 41 0 
27 43 0 
27 44 0 
27 45 0 
27 46 0 
27 47 0 
27 48 0 
27 49 0 
27 50 0 
27 51 0 
27 52 0 
27 53 0 
27 54 0 
27 55 0 
27 56 0 
27 57 0 
27 58 0 
27 59 0 
27 75 0 
27 76 0 
27 77 0 
27 78 0 
27 79 0 
27 80 0 
27 81 0 
27 82 0 
27 83 0 
27 84 0 
27 85 0 
27 86 0 
27 87 0 
27 88 0 
27 89 0 
27 90 0 
27 91 0 
27 92 0 
27 93 0 
27 94 0 
27 95 0 
27 99 0 
27 100 0 
28 0 0 
28 8 0 
28 9 0 
28 10 0 
28 11 0 
28 14 0 
28 18 0 
28 19 0 
28 20 0 
28 24 0 
28 31 0 
28 32 0 
28 33 0 
28 36 0 
28 42 0 
28 43 0 
28 44 0 
28 48 0 
28 50 0 
28 54 0 
28 55 0 
28 57 0 
28 58 0 
28 78 0 
28 79 0 
28 80 0 
28 81 0 
28 82 0 
28 86 0 
28 94 0 
28 95 0 
28 96 0 
28 97 0 
28 98 0 
28 100 0 
29 0 0 
29 9 0 
29 10 0 
29 14 0 
29 19 0 
29 24 0 
29 25 0 
29 29 0 
29 30 0 
29 32 0 
29 33 0 
29 34 0 
29 35 0 
29 37 0 
29 48 0 
29 49 0 
29 51 0 
29 52 0 
29 53 0 
29 54 0 
29 55 0 
29 56 0 
29 59 0 
29 60 0 
29 80 0 
29 81 0 
29 82 0 
29 83 0 
29 85 0 
29 95 0 
29 96 0 
29 98 0 
29 100 0 
30 0 0 
30 10 0 
30 11 0 
30 14 0 
30 25 0 
30 26 0 
30 28 0 
30 34 0 
30 35 0 
30 36 0 
30 37 0 
30 38 0 
30 48 0 
30 52 0 
30 55 0 
30 59 0 
30 60 0 
30 77 0 
30 78 0 
30 79 0 
30 80 0 
30 83 0 
30 84 0 
30 95 0 
30 97 0 
30 99 0 
31 1 0 
31 8 0 
31 9 0 
31 10 0 
31 14 0 
31 18 0 
31 19 0 
31 20 0 
31 21 0 
31 22 0 
31 24 0 
31 26 0 
31 27 0 
31 38 0 
31 48 0 
31 49 0 
31 50 0 
31 51 0 
31 54 0 
31 59 0 
31 60 0 
31 61 0 
31 78 0 
31 79 0 
31 80 0 
31 81 0 
31 82 0 
31 83 0 
31 96 0 
32 1 0 
32 7 0 
32 13 0 
32 15 0 
32 16 0 
32 18 0 
32 20 0 
32 21 0 
32 22 0 
32 23 0 
32 39 0 
32 53 0 
32 54 0 
32 55 0 
32 56 0 
32 57 0 
32 60 0 
32 61 0 
32 62 0 
32 65 0 
32 66 0 
32 67 0 
32 68 0 
32 79 0 
32 95 0 
33 1 0 
33 7 0 
33 13 0 
33 14 0 
33 16 0 
33 17 0 
33 19 0 
33 40 0 
33 54 0 
33 58 0 
33 60 0 
33 64 0 
33 66 0 
33 67 0 
33 68 0 
33 95 0 
33 96 0 
34 2 0 
34 8 0 
34 13 0 
34 15 0 
34 17 0 
34 18 0 
34 41 0 
34 53 0 
34 58 0 
34 60 0 
34 61 0 
34 62 0 
34 63 0 
34 65 0 
34 94 0 
35 3 0 
35 8 0 
35 42 0 
35 51 0 
35 52 0 
35 57 0 
35 59 0 
35 64 0 
35 75 0 
35 76 0 
35 77 0 
35 78 0 
35 79 0 
35 94 0 
36 4 0 
36 8 0 
36 27 0 
36 28 0 
36 39 0 
36 40 0 
36 43 0 
36 50 0 
36 56 0 
36 58 0 
36 64 0 
36 74 0 
36 75 0 
36 80 0 
36 81 0 
36 95 0 
36 96 0 
36 97 0 
37 5 0 
37 8 0 
37 26 0 
37 28 0 
37 29 0 
37 30 0 
37 37 0 
37 38 0 
37 41 0 
37 43 0 
37 44 0 
37 49 0 
37 50 0 
37 56 0 
37 58 0 
37 59 0 
37 63 0 
37 73 0 
37 75 0 
37 82 0 
37 84 0 
37 85 0 
37 86 0 
37 87 0 
37 88 0 
37 96 0 
37 97 0 
38 6 0 
38 8 0 
38 25 0 
38 30 0 
38 37 0 
38 42 0 
38 44 0 
38 45 0 
38 49 0 
38 50 0 
38 51 0 
38 52 0 
38 53 0 
38 54 0 
38 56 0 
38 57 0 
38 58 0 
38 59 0 
38 62 0 
38 73 0 
38 74 0 
38 83 0 
38 84 0 
38 85 0 
38 86 0 
38 87 0 
38 88 0 
38 96 0 
38 98 0 
39 7 0 
39 8 0 
39 25 0 
39 26 0 
39 30 0 
39 31 0 
39 32 0 
39 33 0 
39 34 0 
39 35 0 
39 36 0 
39 45 0 
39 48 0 
39 49 0 
39 50 0 
39 51 0 
39 55 0 
39 58 0 
39 61 0 
39 62 0 
39 63 0 
39 73 0 
39 74 0 
39 84 0 
39 87 0 
39 96 0 
39 98 0 
40 7 0 
40 16 0 
40 17 0 
40 25 0 
40 26 0 
40 27 0 
40 34 0 
40 44 0 
40 48 0 
40 49 0 
40 58 0 
40 59 0 
40 60 0 
40 63 0 
40 64 0 
40 65 0 
40 66 0 
40 67 0 
40 74 0 
40 82 0 
40 83 0 
40 88 0 
40 95 0 
40 99 0 
41 8 0 
41 16 0 
41 18 0 
41 25 0 
41 27 0 
41 28 0 
41 34 0 
41 43 0 
41 44 0 
41 48 0 
41 49 0 
41 57 0 
41 58 0 
41 63 0 
41 64 0 
41 67 0 
41 74 0 
41 81 0 
41 82 0 
41 88 0 
41 94 0 
41 99 0 
42 9 0 
42 16 0 
42 18 0 
42 25 0 
42 28 0 
42 29 0 
42 34 0 
42 45 0 
42 48 0 
42 49 0 
42 50 0 
42 56 0 
42 62 0 
42 63 0 
42 66 0 
42 74 0 
42 79 0 
42 80 0 
42 85 0 
42 86 0 
42 87 0 
42 88 0 
42 93 0 
42 94 0 
42 99 0 
42 100 0 
43 4 0 
43 10 0 
43 11 0 
43 12 0 
43 13 0 
43 14 0 
43 15 0 
43 16 0 
43 17 0 
43 18 0 
43 19 0 
43 20 0 
43 21 0 
43 22 0 
43 23 0 
43 24 0 
43 25 0 
43 26 0 
43 27 0 
43 28 0 
43 35 0 
43 43 0 
43 44 0 
43 45 0 
43 46 0 
43 47 0 
43 48 0 
43 49 0 
43 50 0 
43 51 0 
43 52 0 
43 53 0 
43 54 0 
43 55 0 
43 56 0 
43 57 0 
43 58 0 
43 59 0 
43 60 0 
43 61 0 
43 63 0 
43 64 0 
43 66 0 
43 74 0 
43 75 0 
43 76 0 
43 77 0 
43 78 0 
43 79 0 
43 80 0 
43 81 0 
43 82 0 
43 83 0 
43 84 0 
43 85 0 
43 86 0 
43 87 0 
43 88 0 
43 89 0 
43 90 0 
43 91 0 
43 93 0 
43 100 0 
44 3 0 
44 4 0 
44 5 0 
44 6 0 
44 7 0 
44 8 0 
44 9 0 
44 11 0 
44 12 0 
44 17 0 
44 21 0 
44 22 0 
44 23 0 
44 26 0 
44 27 0 
44 34 0 
44 37 0 
44 38 0 
44 39 0 
44 40 0 
44 41 0 
44 42 0 
44 43 0 
44 55 0 
44 58 0 
44 59 0 
44 60 0 
44 61 0 
44 64 0 
44 65 0 
44 66 0 
44 69 0 
44 70 0 
44 71 0 
44 72 0 
44 73 0 
44 74 0 
44 76 0 
44 78 0 
44 84 0 
44 85 0 
44 86 0 
44 87 0 
44 88 0 
44 91 0 
44 92 0 
44 93 0 
44 94 0 
44 100 0 
45 3 0 
45 4 0 
45 10 0 
45 11 0 
45 12 0 
45 13 0 
45 17 0 
45 18 0 
45 22 0 
45 23 0 
45 24 0 
45 27 0 
45 33 0 
45 34 0 
45 36 0 
45 42 0 
45 58 0 
45 59 0 
45 60 0 
45 61 0 
45 64 0 
45 66 0 
45 68 0 
45 75 0 
45 76 0 
45 77 0 
45 85 0 
45 87 0 
45 88 0 
45 91 0 
45 92 0 
45 93 0 
45 94 0 
45 100 0 
46 3 0 
46 4 0 
46 11 0 
46 13 0 
46 17 0 
46 18 0 
46 19 0 
46 21 0 
46 23 0 
46 24 0 
46 27 0 
46 34 0 
46 36 0 
46 43 0 
46 45 0 
46 46 0 
46 47 0 
46 48 0 
46 49 0 
46 59 0 
46 61 0 
46 62 0 
46 64 0 
46 66 0 
46 68 0 
46 74 0 
46 77 0 
46 78 0 
46 85 0 
46 86 0 
46 87 0 
46 92 0 
46 93 0 
46 100 0 
47 3 0 
47 4 0 
47 5 0 
47 11 0 
47 12 0 
47 13 0 
47 14 0 
47 17 0 
47 18 0 
47 19 0 
47 20 0 
47 21 0 
47 22 0 
47 23 0 
47 27 0 
47 28 0 
47 34 0 
47 36 0 
47 42 0 
47 44 0 
47 48 0 
47 49 0 
47 50 0 
47 51 0 
47 52 0 
47 53 0 
47 54 0 
47 55 0 
47 60 0 
47 61 0 
47 63 0 
47 64 0 
47 66 0 
47 68 0 
47 73 0 
47 75 0 
47 76 0 
47 77 0 
47 78 0 
47 79 0 
47 80 0 
47 81 0 
47 82 0 
47 83 0 
47 86 0 
47 87 0 
47 92 0 
47 93 0 
47 94 0 
47 100 0 
48 5 0 
48 6 0 
48 10 0 
48 11 0 
48 12 0 
48 14 0 
48 15 0 
48 16 0 
48 17 0 
48 18 0 
48 19 0 
48 20 0 
48 27 0 
48 28 0 
48 30 0 
48 31 0 
48 32 0 
48 33 0 
48 34 0 
48 35 0 
48 41 0 
48 43 0 
48 49 0 
48 56 0 
48 59 0 
48 60 0 
48 61 0 
48 64 0 
48 65 0 
48 67 0 
48 74 0 
48 75 0 
48 76 0 
48 77 0 
48 78 0 
48 83 0 
48 84 0 
48 85 0 
48 86 0 
48 87 0 
48 92 0 
48 100 0 
49 6 0 
49 8 0 
49 9 0 
49 10 0 
49 12 0 
49 13 0 
49 14 0 
49 15 0 
49 16 0 
49 18 0 
49 28 0 
49 30 0 
49 40 0 
49 41 0 
49 42 0 
49 57 0 
49 58 0 
49 59 0 
49 60 0 
49 65 0 
49 76 0 
49 78 0 
49 79 0 
49 86 0 
49 87 0 
49 92 0 
49 100 0 
50 2 0 
50 3 0 
50 4 0 
50 5 0 
50 6 0 
50 8 0 
50 13 0 
50 14 0 
50 15 0 
50 17 0 
50 27 0 
50 28 0 
50 29 0 
50 41 0 
50 57 0 
50 58 0 
50 64 0 
50 76 0 
50 79 0 
50 92 0 
50 99 0 
51 1 0 
51 6 0 
51 8 0 
51 12 0 
51 14 0 
51 15 0 
51 16 0 
51 28 0 
51 29 0 
51 37 0 
51 38 0 
51 39 0 
51 40 0 
51 57 0 
51 64 0 
51 76 0 
51 77 0 
51 78 0 
51 79 0 
51 92 0 
51 98 0 
51 99 0 
52 0 0 
52 8 0 
52 9 0 
52 10 0 
52 11 0 
52 12 0 
52 13 0 
52 14 0 
52 15 0 
52 16 0 
52 36 0 
52 57 0 
52 63 0 
52 64 0 
52 74 0 
52 75 0 
52 76 0 
52 77 0 
52 92 0 
52 97 0 
53 1 0 
53 9 0 
53 10 0 
53 11 0 
53 12 0 
53 16 0 
53 35 0 
53 48 0 
53 49 0 
53 56 0 
53 57 0 
53 58 0 
53 61 0 
53 62 0 
53 63 0 
53 64 0 
53 73 0 
53 75 0 
53 76 0 
53 78 0 
53 83 0 
53 84 0 
53 85 0 
53 88 0 
53 89 0 
53 90 0 
53 91 0 
53 97 0 
54 2 0 
54 10 0 
54 11 0 
54 12 0 
54 35 0 
54 47 0 
54 48 0 
54 49 0 
54 56 0 
54 60 0 
54 73 0 
54 75 0 
54 76 0 
54 79 0 
54 80 0 
54 82 0 
54 84 0 
54 85 0 
54 86 0 
54 87 0 
54 88 0 
54 97 0 
55 3 0 
55 4 0 
55 13 0 
55 33 0 
55 34 0 
55 43 0 
55 44 0 
55 47 0 
55 50 0 
55 56 0 
55 59 0 
55 73 0 
55 74 0 
55 75 0 
55 81 0 
55 82 0 
55 97 0 
56 4 0 
56 5 0 
56 6 0 
56 12 0 
56 13 0 
56 14 0 
56 33 0 
56 41 0 
56 42 0 
56 45 0 
56 46 0 
56 47 0 
56 48 0 
56 49 0 
56 56 0 
56 59 0 
56 76 0 
56 82 0 
56 83 0 
56 97 0 
57 4 0 
57 7 0 
57 12 0 
57 13 0 
57 14 0 
57 33 0 
57 39 0 
57 40 0 
57 47 0 
57 48 0 
57 49 0 
57 57 0 
57 58 0 
57 72 0 
57 76 0 
57 83 0 
57 94 0 
57 95 0 
57 96 0 
58 6 0 
58 7 0 
58 8 0 
58 12 0 
58 13 0 
58 14 0 
58 34 0 
58 38 0 
58 48 0 
58 50 0 
58 51 0 
58 52 0 
58 53 0 
58 54 0 
58 55 0 
58 57 0 
58 71 0 
58 72 0 
58 76 0 
58 77 0 
58 83 0 
58 84 0 
58 85 0 
58 93 0 
58 94 0 
58 95 0 
59 5 0 
59 6 0 
59 9 0 
59 10 0 
59 11 0 
59 12 0 
59 13 0 
59 14 0 
59 15 0 
59 16 0 
59 17 0 
59 18 0 
59 19 0 
59 20 0 
59 21 0 
59 22 0 
59 23 0 
59 24 0 
59 25 0 
59 26 0 
59 27 0 
59 35 0 
59 38 0 
59 43 0 
59 44 0 
59 45 0 
59 46 0 
59 47 0 
59 48 0 
59 49 0 
59 50 0 
59 51 0 
59 52 0 
59 53 0 
59 54 0 
59 55 0 
59 56 0 
59 57 0 
59 58 0 
59 59 0 
59 70 0 
59 72 0 
59 75 0 
59 76 0 
59 77 0 
59 78 0 
59 79 0 
59 80 0 
59 81 0 
59 82 0 
59 83 0 
59 84 0 
59 85 0 
59 86 0 
59 87 0 
59 88 0 
59 89 0 
59 90 0 
59 91 0 
59 92 0 
59 93 0 
59 95 0 
60 3 0 
60 4 0 
60 11 0 
60 12 0 
60 14 0 
60 15 0 
60 16 0 
60 18 0 
60 21 0 
60 22 0 
60 23 0 
60 24 0 
60 36 0 
60 38 0 
60 43 0 
60 44 0 
60 45 0 
60 50 0 
60 51 0 
60 53 0 
60 54 0 
60 69 0 
60 72 0 
60 73 0 
60 80 0 
60 83 0 
60 84 0 
60 89 0 
60 90 0 
60 91 0 
60 94 0 
60 95 0 
61 2 0 
61 13 0 
61 14 0 
61 15 0 
61 17 0 
61 18 0 
61 22 0 
61 23 0 
61 24 0 
61 26 0 
61 37 0 
61 38 0 
61 39 0 
61 44 0 
61 45 0 
61 46 0 
61 47 0 
61 51 0 
61 52 0 
61 53 0 
61 54 0 
61 55 0 
61 56 0 
61 57 0 
61 58 0 
61 59 0 
61 68 0 
61 73 0 
61 74 0 
61 75 0 
61 80 0 
61 94 0 
62 2 0 
62 13 0 
62 14 0 
62 15 0 
62 16 0 
62 17 0 
62 18 0 
62 19 0 
62 21 0 
62 25 0 
62 26 0 
62 44 0 
62 47 0 
62 55 0 
62 59 0 
62 68 0 
62 76 0 
62 79 0 
62 94 0 
63 1 0 
63 2 0 
63 3 0 
63 4 0 
63 14 0 
63 15 0 
63 16 0 
63 17 0 
63 19 0 
63 20 0 
63 27 0 
63 29 0 
63 30 0 
63 31 0 
63 43 0 
63 44 0 
63 46 0 
63 48 0 
63 50 0 
63 52 0 
63 53 0 
63 54 0 
63 59 0 
63 68 0 
63 77 0 
63 78 0 
63 95 0 
64 5 0 
64 13 0 
64 14 0 
64 17 0 
64 18 0 
64 19 0 
64 28 0 
64 32 0 
64 33 0 
64 34 0 
64 43 0 
64 45 0 
64 46 0 
64 47 0 
64 48 0 
64 49 0 
64 50 0 
64 51 0 
64 59 0 
64 68 0 
64 77 0 
64 78 0 
64 95 0 
65 6 0 
65 11 0 
65 12 0 
65 18 0 
65 28 0 
65 33 0 
65 42 0 
65 60 0 
65 68 0 
65 77 0 
65 79 0 
65 95 0 
66 7 0 
66 10 0 
66 28 0 
66 33 0 
66 42 0 
66 61 0 
66 68 0 
66 78 0 
66 80 0 
66 81 0 
66 94 0 
67 8 0 
67 9 0 
67 10 0 
67 27 0 
67 28 0 
67 33 0 
67 41 0 
67 61 0 
67 68 0 
67 79 0 
67 81 0 
67 94 0 
68 8 0 
68 9 0 
68 10 0 
68 15 0 
68 28 0 
68 32 0 
68 40 0 
68 61 0 
68 62 0 
68 63 0 
68 67 0 
68 78 0 
68 79 0 
68 82 0 
68 92 0 
68 93 0 
68 94 0 
69 8 0 
69 9 0 
69 11 0 
69 15 0 
69 16 0 
69 24 0 
69 25 0 
69 29 0 
69 32 0 
69 41 0 
69 47 0 
69 48 0 
69 50 0 
69 51 0 
69 62 0 
69 67 0 
69 79 0 
69 80 0 
69 81 0 
69 82 0 
69 83 0 
69 89 0 
69 90 0 
69 91 0 
69 94 0 
70 7 0 
70 9 0 
70 11 0 
70 15 0 
70 16 0 
70 17 0 
70 18 0 
70 19 0 
70 20 0 
70 22 0 
70 24 0 
70 25 0 
70 26 0 
70 27 0 
70 28 0 
70 33 0 
70 34 0 
70 42 0 
70 43 0 
70 44 0 
