% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=617170, Sat Feb 18 19:13:27 2017
1 6 4.67211337848 0 0 4.1011727611 4.64870090685
2 12 3.87421750674 0 0 2.94810104108 3.69501941609
3 18 3.85845491479 0 0 2.46863703804 4.02094067059
4 24 5.00131348613 0 0 4.21822583399 4.71290567762
5 30 5.21878307907 0 0 4.32736987322 4.4060608765
6 36 5.52667488725 0 0 5.35192839639 4.14923392291
7 42 4.87033228998 0 0 4.68206561281 3.38003435372
8 48 3.41228372331 0 0 2.82852340117 2.19611223756
9 54 4.22199213934 0 0 3.0409751951 3.52261463855
10 60 4.41382250574 0 0 3.4044843764 3.3555707558
11 66 3.60292361765 0 0 2.57019974522 2.63408836529
12 72 2.8856000048 0 0 1.89851999813 2.02498933868
13 78 3.3322925592 0 0 2.04206552648 2.74553440653
14 84 3.04984662762 0 0 1.74489233358 2.28572881191
15 90 4.35934502431 0 0 3.344920377 4.8131795396
16 96 4.54183594977 0 0 3.10631345518 4.75010873826
17 102 4.0523254215 0 0 2.81807114424 3.83760263864
18 108 3.81282412724 0 0 2.40061208296 3.19687732929
19 114 3.87452738635 0 0 2.62416178134 2.9019926553
20 120 4.32656625247 0 0 2.63730454978 3.42597015038
21 126 4.147883885 0 0 2.31676589223 3.202412811
22 132 3.52437841208 0 0 1.69507231493 2.4668454671
23 138 4.0045911539 0 0 2.3011308233 2.50489629656
24 144 3.78185865206 0 0 1.93426900383 2.06586703061
25 150 4.11635350685 0 0 2.19752780239 2.04187282323
26 156 3.89773393716 0 0 1.91827946627 1.75121581224
27 162 3.97509985307 0 0 2.16049372003 1.60992384415
28 168 3.57038853519 0 0 1.91343797595 1.29135626023
29 174 2.84455507724 0 0 1.37455440102 0.878262639692
30 180 2.1246023765 0 0 0.920109922499 0.547486700978
31 186 1.7500230507 0 0 0.663745188376 0.406467700425
32 192 1.36155473822 0 0 0.47686522982 0.273617781315
33 198 1.23391291089 0 0 0.37825282714 0.246193342918
34 204 1.22205011584 0 0 0.328268028905 0.232822703575
35 210 0.924894451919 0 0 0.216937689392 0.160610211558
36 216 0.859265233574 0 0 0.179485462573 0.147756339636
37 222 0.816284747466 0 0 0.169669056159 0.148626163645
38 228 0.681901497216 0 0 0.123232645839 0.112014105729
39 234 0.852453359577 0 0 0.1522041287 0.144861329457
40 240 0.864388583981 0 0 0.142925995204 0.135583694043
41 246 0.825077601983 0 0 0.119948774996 0.13888008059
42 252 0.838014492248 0 0 0.139230390329 0.129668282601
43 258 0.730435703726 0 0 0.110361207022 0.0995717426063
44 264 0.577052368561 0 0 0.0761456656625 0.0717887599393
45 270 0.426370289409 0 0 0.0504643543991 0.0467569107078
46 276 0.426169358605 0 0 0.044382399737 0.0489581796725
47 282 0.479147459891 0 0 0.0447934765896 0.0609482939725
48 288 0.482448481886 0 0 0.0451571564598 0.0547319915365
49 294 0.502424558756 0 0 0.0497182460302 0.0495007858737
50 300 0.366533751324 0 0 0.0338249708095 0.0322850535391
51 306 0.322834472616 0 0 0.0261534511831 0.026908327099
52 312 0.28315380138 0 0 0.02167833674 0.0213448433636
53 318 0.27499519093 0 0 0.0210947976102 0.0181294907554
54 324 0.207001052107 0 0 0.0141928719737 0.0121282904821
55 330 0.21845196013 0 0 0.0172535841358 0.0112747844489
56 336 0.18339646588 0 0 0.0126823662462 0.00881726457517
57 342 0.141495084309 0 0 0.00852762928737 0.00613189148208
58 348 0.112084395241 0 0 0.0058343708161 0.00437170219584
59 354 0.0833297204874 0 0 0.00374408315578 0.00288192245291
60 360 0.0642771791838 0 0 0.00253494608727 0.00195635302164
61 366 0.0603671033817 0 0 0.00224862664656 0.00171605738919
62 372 0.0457367101594 0 0 0.00151746633694 0.00115437251011
63 378 0.0362461512141 0 0 0.00103387543248 0.000839108866914
64 384 0.0294827728417 0 0 0.000772054300795 0.000599834794964
65 390 0.0246640315343 0 0 0.000574662675539 0.000463801230607
66 396 0.0230396371101 0 0 0.000525960922441 0.000391969508353
67 402 0.0198861971145 0 0 0.000398226155768 0.00032394952339
68 408 0.0159750059355 0 0 0.000286011972542 0.000229514392315
69 414 0.0137194786687 0 0 0.000218726234684 0.000181805988432
70 420 0.0126495842405 0 0 0.000184107101866 0.000167144645215
71 426 0.0117833682895 0 0 0.000161895635457 0.000147915313428
72 432 0.0114862633388 0 0 0.000139420677189 0.000135602133083
73 438 0.00975489447462 0 0 0.000105884548841 0.000109227585266
74 444 0.00907252795815 0 0 8.67236541613e-05 9.78835626941e-05
75 450 0.00859400379728 0 0 8.10936945454e-05 8.40985723696e-05
76 456 0.00891588883757 0 0 7.68879019609e-05 8.63921333436e-05
77 462 0.00731025862958 0 0 5.43102073804e-05 6.52892953691e-05
78 468 0.00565855698361 0 0 3.66658860035e-05 4.62750568949e-05
79 474 0.00442379648596 0 0 2.680776582e-05 3.14312905679e-05
80 480 0.00395715604773 0 0 2.24473130807e-05 2.548544203e-05
81 486 0.00304238090552 0 0 1.53574206708e-05 1.77255154138e-05
82 492 0.0028693359733 0 0 1.41513943133e-05 1.51884278011e-05
83 498 0.00212440198496 0 0 9.82552166266e-06 9.93690403379e-06
84 504 0.00182266765536 0 0 7.59436811185e-06 7.88456170241e-06
85 510 0.00147231448017 0 0 5.29830857725e-06 5.75689513399e-06
86 516 0.00109385805138 0 0 3.53310225204e-06 3.81185706193e-06
87 522 0.000984416050965 0 0 3.06718798305e-06 2.95814984056e-06
88 528 0.000745225040058 0 0 2.07280607368e-06 1.89410477887e-06
89 534 0.000548433296866 0 0 1.33485651175e-06 1.30693730418e-06
90 540 0.000432435741651 0 0 8.9807476118e-07 9.42615952525e-07
91 546 0.000411079291959 0 0 7.58907010503e-07 8.74693008423e-07
92 552 0.000312716061194 0 0 5.30220337206e-07 5.76541227414e-07
93 558 0.000232300763982 0 0 3.48375520711e-07 3.66780789662e-07
94 564 0.000172289310446 0 0 2.18969558881e-07 2.44296913754e-07
95 570 0.000146088913421 0 0 1.71205383087e-07 1.83764205517e-07
96 576 0.000112950979182 0 0 1.13365541515e-07 1.28543446785e-07
97 582 9.00055823034e-05 0 0 7.92067203779e-08 9.46332969575e-08
98 588 7.3111008822e-05 0 0 5.8255127838e-08 6.84920786787e-08
99 594 7.14047841668e-05 0 0 5.70115159763e-08 6.00931383533e-08
100 600 6.01353794525e-05 0 0 4.24393536933e-08 4.65846096402e-08
101 606 5.85676790929e-05 0 0 3.81979525805e-08 4.65241238714e-08
102 612 4.30808806682e-05 0 0 2.43463912732e-08 3.05491468177e-08
103 618 3.53867619838e-05 0 0 1.77771484134e-08 2.26337220751e-08
104 624 2.94705240821e-05 0 0 1.33699241472e-08 1.64842934387e-08
105 630 3.50754932215e-05 0 0 1.84659793372e-08 2.11579643331e-08
106 636 3.16549204979e-05 0 0 1.51838798084e-08 1.71593746583e-08
