% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=617170, Sat Feb 18 19:13:27 2017
1 6 4.67211337848 1.00002500031 2.85088146985 2.8508814698526703e+00 5.74606281813 30.3606359775   
2 12 3.87421750674 1.15846676186 0.222523096064 2.2252309606398807e-01 18.9716317668 72.4412858985   
3 18 3.85845491479 1.32799344112 0.222523096064 1.2244455748813745e+00 5.93705925732 10.725853833   
4 24 5.00131348613 1.66830708461 0.222523096064 3.6156866602174649e+00 20.4471967054 24.3857546712   
5 30 5.21878307907 1.20812775861 0.222523096064 4.3851303810052498e+00 8.69429142012 34.9512654958   
6 36 5.52667488725 1.24982879645 0.222523096064 2.2774388010707339e-01 10.4398863118 62.7609351265   
7 42 4.87033228998 1.27002340251 0.222523096064 4.4885670592178588e+00 20.9087861206 29.0428667517   
8 48 3.41228372331 1.34385404062 0.222523096064 2.7027776663902525e+00 5.77846835013 33.6331929813   
9 54 4.22199213934 1.2363152781 0.222523096064 9.1729845845370817e-01 4.34171262827 10.655594735   
10 60 4.41382250574 1.19304060669 0.222523096064 5.4376884489017430e-01 4.90058696157 8.39597933493   
11 66 3.60292361765 1.13558400641 0.222523096064 2.9321099522811250e-01 10.3652813432 32.4448517564   
12 72 2.8856000048 1.31452745374 0.0365262356583 3.6526235658250084e-02 4.11161350766 6.13620160008   
13 78 3.3322925592 1.40623371191 0.0365262356583 1.8172076768057027e-01 5.83374664999 9.72962102   
14 84 3.04984662762 1.88353936971 0.0365262356583 1.3331991486772901e+00 8.14804762309 54.5006370931   
15 90 4.35934502431 1.80684125543 0.0365262356583 1.6075374496232648e+00 8.04672401055 18.6394137054   
16 96 4.54183594977 3.12901456926 0.0365262356583 4.0021220733759364e+00 10.5912742537 31.4031704744   
17 102 4.0523254215 2.69093200995 0.0365262356583 7.2208826175712941e+00 18.9581145833 44.6432620556   
18 108 3.81282412724 2.67950489611 0.0365262356583 9.3221471541184792e-02 4.0878082546 26.5600469187   
19 114 3.87452738635 2.31128336191 0.0365262356583 2.7932736980953632e-01 5.99099142738 7.94284975723   
20 120 4.32656625247 2.08191532839 0.0365262356583 2.1395921501549028e-01 1.92204812216 6.19982104137   
21 126 4.147883885 2.131754745 0.0365262356583 3.6890609584708067e+00 11.9981904871 38.8693669286   
22 132 3.52437841208 2.0693617807 0.0365262356583 5.1494397156195637e-01 2.26083318912 5.65010713355   
23 138 4.0045911539 2.24729721656 0.0365262356583 6.9269263116545099e-01 3.22968236929 18.1894056759   
24 144 3.78185865206 1.89965221624 0.0365262356583 1.3397381383605369e+00 3.18190394458 6.1722678713   
